VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VV_16,VH_17,VH_18,VH_19,VH_20,VH_21,VH_22,VH_23,VH_24,VH_25,VH_26,VH_27,VH_28,VH_29,VH_30,VH_31,VH_32,VHVV_33,VHVV_34,VHVV_35,VHVV_36,VHVV_37,VHVV_38,VHVV_39,VHVV_40,VHVV_41,VHVV_42,VHVV_43,VHVV_44,VHVV_45,VHVV_46,VHVV_47,VHVV_48,label
10.915177,3.2403343,3.74118,3.2353377,1.364529,5.0689034,9.609467,2.7578413,6.795694,4.5197434,5.6560464,5.4144945,2.1840613,6.105352,2.4209528,1.2547065,-11.075968,-14.67634,-14.992217,-15.880923,-16.935804,-14.188214,-10.108062,-15.105971,-11.161702,-12.522349,-14.576184,-14.917352,-14.7139635,-10.962636,-14.315377,-18.184765,-1.0147309,-4.529268,-4.00735,-4.908583,-12.411467,-2.7990696,-1.051886,-5.4774623,-1.6424669,-2.7705884,-2.5770977,-2.7550774,-6.736974,-1.795578,-5.913117,-14.493242,1
-7.145514,-8.62869,-12.656055,-11.315813,-7.226224,-7.988954,-1.1382012,-0.3042109,-7.7293386,-9.463928,-8.592514,-8.352351,-11.081926,-7.4499435,-10.867745,-9.930071,-14.988436,-15.1140375,-16.74588,-15.976596,-15.6760235,-14.806692,-13.713493,-7.623276,-14.402261,-18.118849,-15.516809,-15.202222,-14.901764,-14.4241495,-15.172239,-17.53145,2.0976007,1.7516029,1.3231516,1.4118822,2.1693244,1.8533955,12.04839,25.059181,1.8633239,1.9145167,1.8058522,1.820113,1.3446907,1.9361421,1.3960797,1.7654909,1
-6.0723524,-8.150241,-7.9918513,-10.939841,-11.012782,-7.0725656,-2.98221,-8.889435,-5.7296114,-9.915766,-10.359386,-10.583675,-11.063685,-7.5408735,-12.415693,-8.9030695,-11.880688,-15.352041,-15.539131,-19.066845,-16.144733,-14.964177,-12.617507,-15.699324,-13.92072,-18.112118,-16.28027,-22.839275,-17.358835,-15.428767,-15.188485,-14.439228,1.9565215,1.8836303,1.9443719,1.7428814,1.4659996,2.115806,4.230925,1.7660655,2.4296098,1.8265979,1.5715476,2.1579719,1.5689921,2.0460186,1.2233297,1.6218258,1
-9.397662,-9.595987,-12.241302,-11.234033,-10.017894,-13.916596,-8.477782,-11.682051,-7.9454007,-11.144071,-10.588874,-10.640385,-8.225833,-10.598798,-10.662679,-10.864735,-13.756793,-14.569371,-18.72242,-20.64115,-20.079786,-16.226814,-18.856432,-16.6467,-16.869333,-18.558653,-20.74689,-16.476397,-20.73435,-13.844905,-16.671938,-16.915554,1.4638526,1.5182774,1.5294468,1.8373767,2.004392,1.1660047,2.2242174,1.4249811,2.123157,1.6653388,1.95931,1.5484774,2.5206385,1.3062712,1.5635787,1.556923,1
-3.0305405,-5.9387574,-9.989494,-5.7538676,-7.4828568,-5.9622245,-5.7593236,-3.6087236,-7.427105,-2.9702768,-4.6006265,-3.9486978,-4.1236606,-7.3688087,-3.609974,-7.254565,-14.699719,-13.468852,-13.33236,-12.975825,-14.312736,-17.43932,-12.919474,-14.821042,-16.76063,-11.330059,-11.92257,-14.571598,-16.485779,-13.091105,-16.836956,-13.313416,4.8505273,2.267958,1.3346382,2.2551484,1.9127369,2.9249685,2.2432277,4.1070037,2.256684,3.814479,2.5915103,3.690229,3.9978507,1.7765565,4.6640105,1.8351778,1
-2.1810455,-6.1637626,-4.784818,-7.144469,-7.948226,-3.2947967,-0.7492611,-5.4456215,-2.1601346,-5.166263,-5.408047,-4.1713023,-4.039952,-1.3001844,-4.602082,-6.789953,-15.746653,-21.386675,-16.155575,-16.24431,-20.0746,-13.718402,-12.908321,-19.876017,-13.943842,-15.2052965,-19.440874,-13.745364,-13.66358,-16.3049,-14.200648,-14.977316,7.219773,3.4697435,3.376424,2.2736905,2.5256703,4.1636567,17.228067,3.649908,6.45508,2.9431906,3.5948048,3.2952216,3.382115,12.540452,3.085701,2.2058053,1
-4.3115935,-8.671753,-8.94651,-6.8839293,-6.5998983,-5.7493086,0.15684064,-9.564951,-5.2452993,-8.552644,-8.418101,-9.525214,-10.141857,-4.7429843,-7.036836,-9.418018,-10.34957,-13.369557,-13.430063,-12.402264,-12.041523,-9.854073,-7.696115,-13.576601,-9.323555,-13.864168,-14.1861,-11.911093,-15.36627,-9.550623,-15.916741,-17.392681,2.400405,1.5417364,1.5011511,1.8016256,1.8245012,1.7139578,-49.06965,1.4194115,1.7775068,1.6210389,1.68519,1.2504804,1.5151337,2.0136316,2.2619174,1.8467451,1
-5.1467314,-1.6893728,-5.646396,-3.0243874,-4.2770762,-4.965558,-2.823711,-6.391487,-5.5953126,-4.3709426,-4.340924,-4.804733,-3.2535267,-4.8760586,-4.8333216,-2.0587993,-15.025185,-13.599463,-14.998294,-15.70521,-17.880215,-14.217474,-13.752158,-15.667555,-15.385479,-16.090574,-17.161903,-14.841657,-14.147867,-15.011531,-16.512606,-16.52634,2.9193645,8.050008,2.6562595,5.192857,4.180476,2.8632178,4.870243,2.451316,2.7497084,3.6812596,3.9535139,3.0889661,4.348471,3.07862,3.4164093,8.027174,1
-5.2196403,-8.941522,-11.1048355,-10.158757,-8.8516865,-9.40693,-2.2772717,-9.415714,-8.032328,-7.150751,-10.134484,-8.556337,-10.116989,-7.3471828,-7.8818736,-11.357458,-12.323496,-17.475906,-19.606445,-19.568195,-16.636993,-14.569281,-15.009982,-18.378056,-16.403522,-17.644644,-18.102335,-18.895649,-19.280134,-13.495716,-21.60661,-19.839386,2.3609858,1.9544667,1.7655773,1.9262391,1.8795279,1.5487818,6.5912123,1.9518492,2.042188,2.467523,1.7862118,2.2083807,1.9057187,1.8368559,2.7413037,1.7468157,1
-6.212682,-8.244923,-5.732246,-5.006768,-5.683675,-7.54081,-6.9259872,-6.1661773,-6.4074235,-5.6647034,-7.520128,-7.1687417,-6.600066,-7.6048665,-7.143371,-4.1518135,-14.428319,-16.29369,-19.12211,-16.678225,-18.618683,-15.175189,-15.005974,-17.465504,-14.108961,-14.936527,-15.177907,-16.095478,-21.124977,-16.619015,-18.020473,-24.715338,2.3223977,1.9762089,3.3358843,3.3311357,3.2758179,2.0124083,2.1666186,2.8324685,2.201971,2.6367714,2.0183043,2.2452307,3.200722,2.1853132,2.5226848,5.9529014,1
-9.874355,-4.2173805,-4.159376,-7.6762676,-4.2316227,-6.8594947,-8.492781,-6.505856,-6.386577,-9.977497,-7.665676,-6.905252,-6.8536744,-9.282288,-7.993661,-5.96765,-15.060584,-15.226448,-13.641371,-13.46853,-12.5824795,-10.957769,-11.138897,-13.514721,-14.700792,-16.854805,-15.510854,-14.233072,-13.533336,-16.677647,-15.0137615,-13.606232,1.525222,3.6104045,3.2796674,1.7545675,2.9734406,1.5974602,1.3115724,2.0773163,2.3018265,1.689282,2.0234163,2.0611951,1.9746103,1.7967173,1.8782084,2.2799983,1
-12.271154,-10.432348,-10.52053,-10.271238,-10.717712,-8.908278,-11.724475,-7.5504093,-8.080344,-6.644435,-5.9228163,-9.573002,-13.341119,-8.840957,-6.895719,-7.8890624,-13.896936,-22.676954,-17.51961,-18.48278,-14.254944,-16.511152,-15.537183,-19.174335,-16.116495,-18.666695,-15.285688,-15.170448,-15.64252,-16.919432,-13.058375,-16.26902,1.132488,2.1737154,1.6652783,1.7994696,1.330036,1.8534616,1.3251922,2.5395095,1.9945307,2.809373,2.5808141,1.5847118,1.1725044,1.9137557,1.8936931,2.0622246,1
-2.1873085,-3.4921052,-9.649457,-10.859172,-7.8998866,-4.4307165,-0.17959951,-11.284775,-2.1126814,-3.1619651,-7.922666,-9.956499,-6.4278455,-7.014745,-7.556329,-5.4627275,-13.430584,-12.936622,-15.652066,-16.88837,-11.977675,-12.444032,-13.788386,-14.2115135,-12.915853,-12.689196,-11.242726,-15.608488,-12.657432,-15.516562,-16.071695,-15.596144,6.140233,3.7045336,1.622067,1.5552173,1.5161831,2.8085823,76.772964,1.2593529,6.113488,4.0130725,1.4190584,1.5676683,1.9691561,2.2119923,2.1269186,2.8550103,1
-3.7267377,-4.50073,-5.851922,-5.2702284,-4.7486424,-5.986557,-2.0469875,-4.528916,-3.8301022,-5.647198,-5.2495193,-3.350494,-2.2601717,-5.1351423,-6.4339705,-7.2154636,-15.730046,-16.28642,-14.031387,-12.659134,-12.864342,-13.299537,-15.991714,-14.143061,-12.63069,-15.500975,-17.560328,-15.434762,-14.823502,-16.706802,-16.232254,-13.132786,4.2208624,3.6186175,2.39774,2.4020085,2.7090566,2.221567,7.8123155,3.1228356,3.2977421,2.7448964,3.3451304,4.6067123,6.5585737,3.2534256,2.5228984,1.820089,1
-4.3671484,-5.6516137,-8.233838,-8.158743,-8.45581,-8.423948,-8.387974,-8.103008,-10.081263,-10.949644,-7.0700917,-7.2740293,-10.552357,-6.6977882,-5.655456,-6.2571464,-13.536481,-15.621903,-14.79396,-17.066307,-19.255613,-13.391288,-17.904696,-14.594724,-16.944986,-15.982271,-18.876223,-14.564788,-18.288647,-12.270577,-21.408607,-17.940481,3.0996156,2.7641494,1.7967271,2.0917814,2.2772052,1.5896689,2.1345673,1.8011488,1.6808399,1.4596156,2.6698697,2.0022998,1.7331338,1.8320342,3.7854784,2.8671987,1
-10.96805642,-10.6471333,-5.405554475,-8.632930075,-8.453853204,-4.964839576,-8.6128496,-6.068621456,-6.93214443,-6.405923514,-5.025564259,-6.368044286,-4.571682228,-7.005939449,-6.006470546,-7.878682935,-13.80791021,-13.95033509,-15.29578165,-11.90924385,-13.85082985,-11.31437146,-16.6603907,-12.54964998,-13.26756185,-15.82706506,-14.89799762,-14.03802908,-13.07268119,-9.326612962,-11.61775775,-13.3957075,1.258920422,1.310243303,2.829641569,1.379513531,1.638404348,2.278899708,1.934364521,2.06795729,1.913918844,2.470692168,2.964442768,2.204449035,2.859490344,1.33124373,1.934207062,1.700247061,0
-9.352488409,-6.245215292,-9.415457226,-11.54321484,-7.843778516,-8.297240682,-8.754581569,-6.404733333,-8.356629307,-7.332497471,-9.652211638,-8.061653124,-5.24619679,-6.691974125,-8.290679041,-9.984416424,-14.77320713,-17.82487771,-18.93122464,-15.73418617,-16.22309828,-15.39068048,-15.04515097,-16.72895503,-17.52834371,-16.07809747,-14.2035004,-15.00686336,-14.22523833,-17.31137343,-17.56476397,-19.0318729,1.579601758,2.854165449,2.010653778,1.363067949,2.068275927,1.854915516,1.718545981,2.611967456,2.097537543,2.192717766,1.471528074,1.861511917,2.711533497,2.586885888,2.118615843,1.906157766,0
-9.352488409,-6.245215292,-9.415457226,-11.54321484,-7.843778516,-8.297240682,-8.754581569,-6.404733333,-8.356629307,-7.332497471,-9.652211638,-8.061653124,-5.24619679,-6.691974125,-8.290679041,-9.984416424,-14.77320713,-17.82487771,-18.93122464,-15.73418617,-16.22309828,-15.39068048,-15.04515097,-16.72895503,-17.52834371,-16.07809747,-14.2035004,-15.00686336,-14.22523833,-17.31137343,-17.56476397,-19.0318729,1.579601758,2.854165449,2.010653778,1.363067949,2.068275927,1.854915516,1.718545981,2.611967456,2.097537543,2.192717766,1.471528074,1.861511917,2.711533497,2.586885888,2.118615843,1.906157766,0
-9.352488409,-6.245215292,-9.415457226,-11.54321484,-7.843778516,-8.297240682,-8.754581569,-6.404733333,-8.356629307,-7.332497471,-9.652211638,-8.061653124,-5.24619679,-6.691974125,-8.290679041,-9.984416424,-14.77320713,-17.82487771,-18.93122464,-15.73418617,-16.22309828,-15.39068048,-15.04515097,-16.72895503,-17.52834371,-16.07809747,-14.2035004,-15.00686336,-14.22523833,-17.31137343,-17.56476397,-19.0318729,1.579601758,2.854165449,2.010653778,1.363067949,2.068275927,1.854915516,1.718545981,2.611967456,2.097537543,2.192717766,1.471528074,1.861511917,2.711533497,2.586885888,2.118615843,1.906157766,0
-12.05141453,-10.22856053,-12.757753,-6.756528746,-15.59141514,-10.32549008,-11.14203753,-9.18504694,-6.16254732,-11.42452354,-9.593473153,-9.13224358,-12.03393247,-7.977776851,-9.024147848,-8.869576827,-16.52525701,-21.01145032,-17.23413673,-19.67672714,-17.55585152,-25.30078267,-24.68038363,-21.4620978,-16.0198641,-15.55957164,-15.41341182,-17.67541128,-14.85745711,-13.83117454,-16.4623566,-15.45910065,1.371229658,2.054194259,1.35087556,2.912253893,1.125994745,2.450322695,2.215069153,2.336634526,2.599552307,1.361944907,1.606656064,1.935494945,1.234630255,1.733712888,1.824256083,1.742935537,0
-12.05141453,-10.22856053,-12.757753,-6.756528746,-15.59141514,-10.32549008,-11.14203753,-9.18504694,-6.16254732,-11.42452354,-9.593473153,-9.13224358,-12.03393247,-7.977776851,-9.024147848,-8.869576827,-16.52525701,-21.01145032,-17.23413673,-19.67672714,-17.55585152,-25.30078267,-24.68038363,-21.4620978,-16.0198641,-15.55957164,-15.41341182,-17.67541128,-14.85745711,-13.83117454,-16.4623566,-15.45910065,1.371229658,2.054194259,1.35087556,2.912253893,1.125994745,2.450322695,2.215069153,2.336634526,2.599552307,1.361944907,1.606656064,1.935494945,1.234630255,1.733712888,1.824256083,1.742935537,0
-13.97832484,-9.161444651,-8.979343532,-11.78334392,-11.23171461,-12.32344794,-14.79230828,-8.652923014,-9.790861792,-7.018124013,-7.470731011,-5.715382664,-9.053799846,-10.28823113,-8.434951268,-10.19460098,-15.877235,-13.66436725,-19.5388234,-17.94487877,-19.43176539,-18.1109634,-17.84662289,-15.6941635,-24.26189395,-19.30019259,-14.32202227,-13.44389475,-15.63354686,-17.24710433,-13.90306425,-18.53307132,1.135846761,1.49150792,2.175974594,1.522902063,1.730080052,1.469634431,1.206479919,1.813741261,2.478014139,2.750050093,1.917084452,2.352230032,1.726738731,1.676391608,1.648268474,1.817930035,0
-9.900090769,-8.699496622,-7.751462015,-12.9826532,-17.85096717,-12.19883238,-10.45802381,-12.78856034,-9.723678966,-8.867212465,-10.84675306,-11.25794489,-10.52455842,-5.505986038,-11.09106805,-13.21687898,-16.98691101,-14.96574585,-16.28273936,-16.72729539,-25.16516304,-24.27411366,-19.67305225,-18.59274851,-15.70887658,-15.51302738,-15.94378927,-15.63492844,-13.61464193,-16.13843737,-15.31010255,-18.56588198,1.715833866,1.720300208,2.100602355,1.288434277,1.409736671,1.989871892,1.881144336,1.453857824,1.615528097,1.749481862,1.469913548,1.388790636,1.293606951,2.931071248,1.380399298,1.404709993,0
-11.78264973,-9.049464527,-7.832838436,-6.937229938,-11.36078414,-7.979641078,-10.72810616,-13.19945369,-11.68985788,-5.842303595,-9.027094747,-6.741232522,-6.065764742,-5.591961737,-5.556832583,-10.47230724,-15.44956045,-17.58695512,-12.98873099,-18.78613697,-19.72000555,-22.20477306,-17.27942027,-15.16080284,-23.47803954,-15.59080577,-12.94953035,-16.27607862,-17.392474,-13.32251432,-15.32812173,-13.13704155,1.311212741,1.943424947,1.658240636,2.708017053,1.735796166,2.782678173,1.610668277,1.148593206,2.008411033,2.668605887,1.43451805,2.414406945,2.867317599,2.382440179,2.758427846,1.254455323,0
-8.010528787,-14.29691191,-12.18739819,-14.17730869,-10.98620485,-15.37183717,-14.98070814,-9.872079519,-11.97455626,-10.43265669,-8.654131902,-11.87483792,-9.028129402,-10.68043034,-9.898316212,-7.482295138,-18.10625421,-13.83553171,-15.00834401,-19.91101283,-17.40848644,-27.38560216,-20.04723012,-23.35653617,-28.89997229,-13.5327748,-16.71035069,-18.61876778,-13.31783481,-15.21353517,-15.6711829,-17.14844478,2.26030699,0.967728681,1.231464155,1.404428249,1.584576901,1.781543862,1.338203103,2.365918561,2.413448286,1.297155193,1.930910099,1.567917634,1.475148862,1.424430916,1.58321704,2.291869602,0
-8.010528787,-14.29691191,-12.18739819,-14.17730869,-10.98620485,-15.37183717,-14.98070814,-9.872079519,-11.97455626,-10.43265669,-8.654131902,-11.87483792,-9.028129402,-10.68043034,-9.898316212,-7.482295138,-18.10625421,-13.83553171,-15.00834401,-19.91101283,-17.40848644,-27.38560216,-20.04723012,-23.35653617,-28.89997229,-13.5327748,-16.71035069,-18.61876778,-13.31783481,-15.21353517,-15.6711829,-17.14844478,2.26030699,0.967728681,1.231464155,1.404428249,1.584576901,1.781543862,1.338203103,2.365918561,2.413448286,1.297155193,1.930910099,1.567917634,1.475148862,1.424430916,1.58321704,2.291869602,0
-12.46685481,-10.82097349,-11.94340109,-9.799123876,-10.85759858,-21.44215222,-10.08513041,-9.675848591,-13.32767054,-10.34430789,-11.93718748,-11.43577945,-12.58740614,-12.87528349,-10.03374622,-14.92538158,-17.52271638,-12.89521142,-16.18201324,-17.48394355,-13.57530266,-22.08925206,-22.70972999,-19.70812964,-15.23645251,-15.62599458,-18.40475243,-14.68454636,-18.13540283,-15.83101014,-13.62785426,-22.61500017,1.405544273,1.191686814,1.354891552,1.784235384,1.250304343,1.030178866,2.251803304,2.036837333,1.143219475,1.510588697,1.541799729,1.28408793,1.440757741,1.229565947,1.358202006,1.515204154,0
-5.460960062,-7.436213635,-9.313322291,-5.10456543,-7.005777708,-8.113959026,-7.809435707,-7.072592779,-8.387539146,-9.711711562,-8.533925509,-6.236961451,-8.884666011,-8.96493087,-9.999470923,-8.626524045,-15.19006327,-14.8189121,-12.32836672,-12.22104836,-19.07074516,-19.22993721,-15.76647731,-20.18954116,-15.74372783,-15.01258067,-18.7514626,-14.35283385,-15.58888736,-11.38310854,-16.77831716,-18.64347685,2.78157377,1.992803438,1.323734574,2.3941408,2.722145343,2.369982046,2.018900968,2.854616658,1.877037777,1.545822337,2.197284542,2.301254219,1.754583384,1.269737459,1.677920491,2.161180651,0
-10.69704915,-7.105212132,-11.56751561,-12.4069718,-15.28358483,-6.100871846,-10.29833753,-9.084683205,-8.432876974,-8.206962352,-9.735051365,-7.804273651,-8.700426826,-6.300305686,-8.976655854,-13.53677091,-13.65728641,-13.35578562,-20.36835359,-19.64862278,-27.37856136,-24.51575439,-15.02802265,-14.38829089,-17.13329112,-17.54638301,-13.29393882,-13.2030709,-13.86155511,-14.41823441,-13.83309818,-12.93234152,1.276734006,1.87971666,1.760823524,1.583675943,1.791370393,4.018401798,1.459266858,1.583796657,2.031725492,2.137987511,1.365574594,1.691774467,1.593204033,2.288497596,1.541007966,0.955349071,0
-11.25496575,-5.414089823,-9.855230263,-11.13524195,-15.40781026,-7.216405609,-8.585097484,-12.61675726,-10.04172111,-10.02785045,-8.043484641,-5.159865607,-10.67831603,-7.312478334,-10.12357044,-14.10047788,-13.22102291,-12.62380902,-19.20643179,-21.69631703,-23.53481822,-25.20643681,-16.90696171,-15.09104119,-15.13611711,-18.19410335,-11.89192252,-13.42117279,-16.82996769,-13.5507909,-14.00130308,-14.78475852,1.174683532,2.331658585,1.948856727,1.948436964,1.527460282,3.49293515,1.969338349,1.196110924,1.507322992,1.814357268,1.47845406,2.601070224,1.576088181,1.853105101,1.383040022,1.048528897,0
-8.470021346,-7.249878401,-10.72349556,-10.02033722,-9.187934672,-5.618491152,-5.586448595,-8.8275544,-5.549636424,-3.512795454,-7.594746796,-9.672719663,-9.995935153,-5.046327741,-8.367845629,-10.26263029,-16.48607921,-14.1681639,-12.49630545,-10.45062452,-14.43949305,-9.657402983,-12.39982012,-13.37873174,-12.67138107,-11.8474973,-8.591729015,-15.08683851,-12.38501204,-10.55175652,-11.14339724,-14.30114491,1.946403502,1.954262281,1.16532015,1.042941399,1.571571149,1.718860584,2.219624849,1.515564916,2.2832813,3.372669277,1.131272608,1.559730772,1.23900484,2.090977254,1.331692497,1.393516525,0
-13.88697113,-5.812828148,-10.89605659,-10.52916278,-14.43366924,-11.65518367,-6.418847548,-10.96738077,-7.434481881,-9.661546824,-7.835842059,-10.05046974,-9.245733117,-7.382181859,-7.809195766,-10.18018493,-18.54077874,-14.05484106,-16.01112622,-15.78635513,-18.23433814,-16.19762735,-16.93473077,-16.68142617,-20.60406549,-17.83355859,-22.7417349,-19.34504923,-14.49800892,-13.70720588,-12.98941717,-14.69927314,1.335120421,2.417900668,1.469442278,1.499298231,1.263319662,1.389735915,2.638282128,1.521003649,2.771419154,1.845828512,2.90227071,1.924790554,1.568075645,1.856796018,1.663348897,1.443910228,0
-11.75096463,-9.109566762,-11.06225101,-12.5041737,-10.42855701,-11.41643538,-10.48566031,-7.765739222,-6.919885695,-8.859105818,-11.03036272,-10.79879006,-10.08867683,-8.960621171,-9.426188184,-10.86772833,-16.82093929,-15.42804838,-14.1444948,-16.53792886,-17.79943772,-23.067964,-25.12919288,-13.61052637,-16.9368564,-20.52010356,-15.83294405,-16.34384423,-15.11511904,-18.52444734,-13.39619656,-13.6727556,1.431451785,1.693609452,1.278627178,1.322592701,1.706797758,2.020592526,2.396529369,1.752637577,2.44756303,2.316272543,1.4353965,1.513488468,1.498226109,2.06731732,1.421167952,1.258106127,0
-13.02217285,-8.434882666,-9.642105865,-6.621715273,-11.66492225,-10.28886707,-5.658173923,-7.002071662,-11.95290459,-9.101695156,-11.05219496,-8.769364017,-11.47487797,-7.045540777,-5.499323528,-8.529734015,-16.48096907,-13.64302114,-17.91534864,-14.21974811,-20.7753267,-18.11797316,-13.07529095,-13.86683231,-17.56090375,-17.87673998,-19.3100462,-17.05008815,-15.2049458,-17.83702647,-18.39596188,-15.34001536,1.265608225,1.617452391,1.858032766,2.147441792,1.781008587,1.760929852,2.310867627,1.980389945,1.469174594,1.964111045,1.747168438,1.944278755,1.325063834,2.531675997,3.345131777,1.798416614,0
-7.675482805,-7.771440959,-6.44814771,-9.817097981,-8.188333093,-8.238087291,-10.50089815,-7.616901597,-7.780072447,-6.01323539,-3.749118796,-9.660931176,-6.045245331,-6.153099943,-7.103883482,-7.494460364,-13.85143185,-15.34142397,-10.20382244,-13.71877925,-16.52342527,-11.01733297,-13.8179028,-11.46921907,-12.66697337,-17.42099159,-13.65786518,-13.70914378,-15.39726589,-14.82693889,-14.04126328,-18.34171948,1.804633298,1.974077144,1.582442416,1.397437336,2.01792295,1.337365407,1.315878185,1.505759123,1.628130516,2.897107873,3.64295343,1.419029236,2.547004306,2.409669765,1.976561596,2.447370269,0
-22.94736794,-23.16592874,-15.36220153,-21.08104396,-20.61398086,-15.4649046,-16.46490824,-22.99195537,-21.05515522,-19.09870432,-20.62768422,-17.55591787,-19.90401844,-16.8936358,-19.28579555,-21.76262008,-26.68288907,-26.45262232,-21.42572191,-25.28708671,-24.54997529,-28.68814041,-27.22867339,-27.45482885,-26.20688727,-25.72551017,-21.18392745,-28.3199523,-25.34860019,-25.25109576,-27.55723173,-24.49128077,1.162786475,1.141876185,1.394703869,1.199517764,1.190938104,1.855048004,1.65373976,1.19410587,1.244677942,1.346976724,1.026965859,1.613128548,1.273541836,1.494710556,1.428887476,1.125382912,0
-9.166212381,-25.16462498,-10.45644165,-9.787795292,-16.51029466,-8.923751224,-10.8520551,-14.51085005,-9.771023385,-11.32495527,-9.025818839,-8.890725718,-7.341490926,-13.32082903,-10.48902872,-8.938882645,-12.44454123,-23.16152533,-14.07226378,-12.99830829,-29.2253885,-16.65857115,-24.45668954,-21.90161214,-22.64739679,-17.49701048,-18.626093,-13.42612314,-16.33214711,-15.41167282,-13.67130028,-11.38519039,1.357653599,0.920400179,1.345798528,1.328011866,1.770131249,1.866767768,2.253645905,1.509326612,2.317812157,1.54499599,2.063645785,1.510126796,2.224636286,1.156960485,1.30339049,1.273670417,0
-10.49451789,-12.61132563,-7.950403542,-8.35549513,-10.94306152,-11.06093588,-11.68581593,-9.238166785,-10.08290065,-12.46723685,-10.63723899,-16.1354468,-9.785322523,-10.21712656,-7.128284505,-12.0127786,-16.22427687,-14.13511984,-15.27713235,-17.65269167,-16.98965767,-21.93712929,-18.33615727,-18.1685777,-19.68981942,-16.56437556,-16.06176927,-18.90885072,-11.74103817,-15.78380878,-14.55773108,-16.78803524,1.545976388,1.120827441,1.92155433,2.112704441,1.552550686,1.983297755,1.569095164,1.966686478,1.95279316,1.32863246,1.509956605,1.171882685,1.199862155,1.544838334,2.042248884,1.397514747,0
-12.20764118,-10.60426053,-11.34322731,-9.929652659,-12.93804851,-12.67167498,-12.34365582,-9.306260109,-8.969869652,-9.706595259,-8.747833629,-12.72988551,-9.590899173,-12.45843855,-9.817598722,-11.47165366,-19.71733216,-13.3970804,-18.33537562,-16.52108992,-19.98371684,-24.4588644,-22.73136858,-20.60952459,-21.04050099,-14.96591234,-17.1232754,-16.94628545,-11.46714963,-18.00396231,-17.32393669,-16.33716227,1.615163148,1.263367716,1.616416133,1.663813478,1.544569633,1.930199792,1.841542644,2.214587207,2.345686371,1.541829235,1.95743039,1.33122057,1.195628212,1.445121894,1.764579831,1.42413315,0
-7.21092887,-6.754371008,-15.95601166,-13.04157603,-16.14905261,-18.77404459,-14.14470865,-7.287268921,-8.854187942,-7.992371531,-11.07183422,-10.54843384,-12.16674256,-8.613291618,-11.12171908,-6.843313511,-7.744117307,-9.822483194,-23.17532829,-22.63932387,-23.36225935,-20.68944756,-22.19007201,-20.0570542,-19.96963708,-16.39063989,-14.79329457,-13.94176896,-18.76256309,-13.20849627,-15.46710683,-17.72833483,1.073941714,1.454240992,1.4524512,1.735934661,1.446664391,1.102023992,1.568789613,2.752341709,2.255388886,2.050785531,1.336119588,1.321690895,1.542118854,1.533501576,1.390711879,2.590606845,0
-14.31555133,-10.16411052,-10.69689985,-12.19401891,-13.34076582,-16.47784353,-15.68544585,-10.53341493,-16.33447518,-8.630997028,-9.068083818,-9.862025692,-15.0618136,-11.21608434,-10.47423912,-10.90802582,-17.40828156,-14.9738394,-15.5510213,-20.02498586,-18.55244166,-28.65393614,-20.97708489,-25.11357574,-21.8841092,-16.60707059,-21.21556012,-14.97862744,-18.17302593,-13.50084921,-19.49172415,-19.67166671,1.216039897,1.473207063,1.453787689,1.642197376,1.390657921,1.738937263,1.337359811,2.384181761,1.33974976,1.924119605,2.339585799,1.518818538,1.206562928,1.203704323,1.860920295,1.803412188,0
-12.04352345,-9.458208307,-13.44121933,-9.257111889,-21.96068053,-12.97732276,-11.88307853,-12.23831181,-10.06278139,-9.29828677,-11.28786318,-8.976851684,-12.0636845,-7.723535352,-12.31817768,-10.36290857,-15.82670639,-13.23060447,-19.41296362,-21.97806299,-27.75830023,-19.53951889,-20.58784223,-18.38291498,-15.74515919,-16.36217059,-15.5540473,-19.24801147,-18.54692033,-13.50183179,-15.28780416,-15.95131098,1.314125925,1.398848919,1.444285905,2.374181413,1.264000002,1.505666404,1.732534392,1.502079312,1.564692561,1.75969735,1.37794435,2.144182854,1.537417555,1.748141385,1.241076769,1.539269682,0
-10.75773997,-9.025112519,-10.32924852,-11.33508043,-13.69686337,-13.77032895,-6.642270402,-7.911036919,-7.329336417,-7.622669782,-5.801131361,-9.245091276,-9.785352704,-10.2331171,-11.14616135,-9.694581578,-16.29817791,-15.47252788,-13.50099991,-13.79421312,-19.16634224,-18.49727013,-24.47811838,-17.54218676,-23.57556451,-14.49339443,-15.25847456,-16.63707595,-18.90275947,-12.12866112,-17.77074187,-20.9958711,1.515018763,1.714386148,1.307065067,1.216948853,1.399323459,1.343270027,3.685203537,2.217432044,3.216602864,1.901354098,2.630258412,1.799557782,1.931740228,1.185236229,1.594337397,2.165732573,0
